image_id,type,condition,method,ground_truth,extracted_text,processing_time,cer,wer
printed_080_dark,printed,dark,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7297,0.0,0.0
printed_080_normal,printed,normal,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.9569,0.0,0.0
printed_080_normal,printed,normal,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasıl,4.5072,0.0323,0.1111
printed_080_normal,printed,normal,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7128,0.0,0.0
printed_080_rotated,printed,rotated,Tesseract,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,tra seperti blur dan gelap dapat Kondisi ci hi hasil. mempengarul,0.8905,0.5323,0.6667
printed_080_rotated,printed,rotated,EasyOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,dapat blur dan citra hasil. mempengaruhi gelap seperti Kondisi,4.8213,0.7258,0.8889
printed_080_rotated,printed,rotated,PaddleOCR,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,Kondisi citra seperti blur dan gelap dapat mempengaruhi hasil.,0.7447,0.0,0.0
printed_081_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.3427,0.0,0.0
printed_081_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian In1 Dencakup angka 12385 dan Canda baca, seperei edn kona",5.5005,0.2027,0.6667
printed_081_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",seperti titik dan koma.,0.9804,0.6892,0.6667
printed_081_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0286,0.0,0.0
printed_081_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda ba seperti titik dan koma ca ,",5.4622,0.1081,0.3333
printed_081_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0666,0.0,0.0
printed_081_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9648,0.0,0.0
printed_081_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,5.2786,0.027,0.1667
printed_081_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma",0.8813,0.027,0.1667
printed_081_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9948,0.0135,0.0833
printed_081_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",dan tanda baca ini mencakup angka ian titik dan koma seperti 12345 Penguj,4.9054,0.5541,0.8333
printed_081_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9849,0.0,0.0
printed_082_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7669,0.0,0.0
printed_082_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penqujian in1 nencakup angka 12345 dan [anda Daca, Seperei en ona",5.6609,0.2432,0.75
printed_082_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8162,0.0,0.0
printed_082_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8039,0.0,0.0
printed_082_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",5.2565,0.0135,0.0833
printed_082_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.2759,0.0,0.0
printed_082_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9094,0.0,0.0
printed_082_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",4.8909,0.0135,0.0833
printed_082_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0399,0.0,0.0
printed_082_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0456,0.0,0.0
printed_082_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",baca 12345 dan ian ini mencakup Penguj titik dan koma tanda angka seperti,4.9581,0.6757,0.9167
printed_082_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma.",0.7851,0.0135,0.0833
printed_083_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","mencakup angka 12243 dan tanda baca, i 3 i",1.0015,0.4865,0.5833
printed_083_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.8217,1.0,1.0
printed_083_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Fengujian ini mencakup angka 12345 dan tanda baca, wwoxwwptaTsTasados",0.8946,0.2838,0.4167
printed_083_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8255,0.0,0.0
printed_083_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguj ini mencakup angka 12345 dan tanda baca, seperti titik dan kcma",4.8915,0.0676,0.1667
printed_083_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,1.1381,0.027,0.1667
printed_083_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.812,0.0,0.0
printed_083_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguj 1n1 Iencekup angka 12345 den tande bace, seperti titik da? Kcme",5.1701,0.2027,0.6667
printed_083_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7457,0.0,0.0
printed_083_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",pengujian ini mencakup angka 12345 dan tanda Pace tik dan koma. seperti ti!,0.9907,0.3378,0.5
printed_083_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","cande beca, 12345 den 222 Rencakup titik dan Kore angke Pengujian Jeperci",4.9703,0.8243,1.0
printed_083_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka l2345 dan tanda baca, seperti titik dan koma.",0.7415,0.0135,0.0833
printed_084_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0995,0.0,0.0
printed_084_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguaanini cencakup Anoke 1aes dan Cond, Daco Creerereigan 4oae",5.6983,0.4324,0.9167
printed_084_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, wwoxuepayTardos",0.9439,0.2838,0.3333
printed_084_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8864,0.0,0.0
printed_084_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",4.9268,0.0135,0.0833
printed_084_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8999,0.0,0.0
printed_084_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8382,0.0,0.0
printed_084_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca Seperti titık dan koma,5.1839,0.0541,0.3333
printed_084_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9282,0.0,0.0
printed_084_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8929,0.0135,0.0833
printed_084_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","baca, angka 12345 dan ian ini mencakup dan koma tanda Penguj titik Seperti",5.0261,0.7162,1.0
printed_084_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9152,0.0,0.0
printed_085_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,0.7541,1.0,1.0
printed_085_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.0986,1.0,1.0
printed_085_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",eoee wpuws wep siczt wBue dnaeoua Tur wetCnBued woxwwpTTTado,1.1061,0.8243,1.0
printed_085_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9196,0.0,0.0
printed_085_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguj ini menca angka 12345 dan tanda baca, seperti titik dan kcma kup",5.1535,0.1486,0.3333
printed_085_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,0.8892,0.027,0.1667
printed_085_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8423,0.0,0.0
printed_085_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguj 1n1 Iejcekup angka 12345 dan tanda baca, seperti titik daj kcna",5.0567,0.1622,0.4167
printed_085_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7977,0.0,0.0
printed_085_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","pengujian ini mencakuP angka 12345 dan tanda baca, yk dan koma. seperti titi",0.9167,0.3514,0.5
printed_085_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",acan angka 12345 daz 121 mencakup Citik de? kcna Eanda Perguj: Jederc:,5.0955,0.8108,1.0
printed_085_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",seperti titik dan koma.,0.8398,0.6892,0.6667
printed_086_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","angka 12345 dan tanda baca,",1.7324,0.6351,0.5833
printed_086_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Feag Menhalp87( 17ns 02idelo,5.0645,0.7973,1.0
printed_086_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.7224,0.027,0.1667
printed_086_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.7869,0.2973,0.25
printed_086_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma-",4.5767,0.0135,0.0833
printed_086_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8566,0.0,0.0
printed_086_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.8791,0.2973,0.25
printed_086_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.8265,0.027,0.1667
printed_086_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8098,0.0,0.0
printed_086_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9966,0.0,0.0
printed_086_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",dan tanda baca - ini mencakup angka Pengrjianik danenoma. 12345 seperti,4.8233,0.6757,0.9167
printed_086_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7447,0.0,0.0
printed_087_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","angka 12345 dan tanda baca,",0.8306,0.6351,0.5833
printed_087_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Feag Menhalp87( 17ns 02idelo,4.9085,0.7973,1.0
printed_087_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.6499,0.027,0.1667
printed_087_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.9412,0.2973,0.25
printed_087_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma-",4.6463,0.0135,0.0833
printed_087_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.6872,0.0,0.0
printed_087_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","ini mencakup angka 12345 dan tanda baca, Ik dan koma.",0.8607,0.2973,0.25
printed_087_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.7129,0.027,0.1667
printed_087_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7811,0.0,0.0
printed_087_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7596,0.0,0.0
printed_087_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",dan tanda baca - ini mencakup angka Pengrjianik danenoma. 12345 seperti,4.8357,0.6757,0.9167
printed_087_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8472,0.0,0.0
printed_088_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,0.6418,1.0,1.0
printed_088_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.1804,1.0,1.0
printed_088_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",eoee wpuws wep siczt wBue dnaeoua Tur wetCnBued woxwwpTTTado,0.839,0.8243,1.0
printed_088_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9786,0.0,0.0
printed_088_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguj ini menca angka 12345 dan tanda baca, seperti titik dan kcma kup",5.0387,0.1486,0.3333
printed_088_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka l2345 dan tanda baca seperti titik dan koma.,0.8735,0.027,0.1667
printed_088_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9581,0.0,0.0
printed_088_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Penguj 1n1 Iejcekup angka 12345 dan tanda baca, seperti titik daj kcna",5.1242,0.1622,0.4167
printed_088_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.0232,0.0,0.0
printed_088_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","pengujian ini mencakuP angka 12345 dan tanda baca, yk dan koma. seperti titi",0.9108,0.3514,0.5
printed_088_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",acan angka 12345 daz 121 mencakup Citik de? kcna Eanda Perguj: Jederc:,5.1224,0.8108,1.0
printed_088_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",seperti titik dan koma.,0.8108,0.6892,0.6667
printed_089_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8296,0.0,0.0
printed_089_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujtan Inl mcncakup angka I2y4s dan landa Daca scpat MtAkdan Kona,5.193,0.2838,0.8333
printed_089_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8792,0.0,0.0
printed_089_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.84,0.0,0.0
printed_089_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma _",4.9315,0.027,0.1667
printed_089_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9927,0.0,0.0
printed_089_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7773,0.0,0.0
printed_089_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda seperti titik dan koma_ baca,",4.4817,0.1757,0.25
printed_089_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.9768,0.0,0.0
printed_089_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.8609,0.0,0.0
printed_089_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","12345 dan tanda baca, ini mencakup angka Pengujian dan koma. titik seperti",4.7293,0.6757,0.8333
printed_089_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",0.7728,0.0,0.0
printed_090_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,0.6567,1.0,1.0
printed_090_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,4.1184,1.0,1.0
printed_090_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",eoeq epuuep srczi Bue deo nba woyepxnodas,0.773,0.7703,1.0
printed_090_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",1.0199,0.0135,0.0833
printed_090_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca_ seperti titik dan koma.,4.5973,0.0135,0.0833
printed_090_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,1.0193,0.027,0.1667
printed_090_normal,printed,normal,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma,",0.73,0.0135,0.0833
printed_090_normal,printed,normal,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma .,4.6664,0.027,0.25
printed_090_normal,printed,normal,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.8481,0.027,0.1667
printed_090_rotated,printed,rotated,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca. sepert ttik dan Koma.,0.8575,0.0541,0.3333
printed_090_rotated,printed,rotated,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",dan tanda baca mencakup angka Pengujian titik dan koma 12345 sepertı,4.6533,0.6486,0.9167
printed_090_rotated,printed,rotated,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",0.7071,0.0135,0.0833
printed_091_blur,printed,blur,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",,0.7497,1.0,1.0
printed_091_blur,printed,blur,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Penouninnimencanpanga 12ysaanlndabaco scocr dnlon,6.4363,0.5135,1.0
printed_091_blur,printed,blur,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca seperti titik dan koma,0.8364,0.027,0.1667
printed_091_dark,printed,dark,Tesseract,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",1.246,0.0,0.0
printed_091_dark,printed,dark,EasyOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.",Pengujian ini mencakup angka 12345 dan tanda baca; seperti titik dan koma.,5.732,0.0135,0.0833
printed_091_dark,printed,dark,PaddleOCR,"Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma.","Pengujian ini mencakup angka 12345 dan tanda baca, seperti titik dan koma",1.0138,0.0135,0.0833
